timestamp,url,userSessionID,referrer,language,viewportWidth,viewportHeight,userAgent
2020-12-06T13:35:42.481Z,https://adventskalender.puk-bonn.de/#/day/2020-12-06,452a48cd-e4a6-453a-a265-f61383f4f3c6,,en-GB,1440,826,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:83.0) Gecko/20100101 Firefox/83.0
2020-12-06T13:36:16.539Z,https://adventskalender.puk-bonn.de/#/,452a48cd-e4a6-453a-a265-f61383f4f3c6,,en-GB,1440,826,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:83.0) Gecko/20100101 Firefox/83.0
2020-12-06T13:55:32.317Z,https://adventskalender.puk-bonn.de/#/,3ca18bd4-3c9f-4eb2-8978-7686db3fdb28,https://www.google.com/,it,360,524,"Mozilla/5.0 (Linux; Android 7.0; PRA-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36"
2020-12-06T13:55:59.899Z,https://adventskalender.puk-bonn.de/#/day/2020-12-02,3ca18bd4-3c9f-4eb2-8978-7686db3fdb28,https://www.google.com/,it,360,580,"Mozilla/5.0 (Linux; Android 7.0; PRA-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36"
2020-12-06T13:56:10.282Z,https://adventskalender.puk-bonn.de/#/,3ca18bd4-3c9f-4eb2-8978-7686db3fdb28,https://www.google.com/,it,360,580,"Mozilla/5.0 (Linux; Android 7.0; PRA-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36"
2020-12-06T13:56:18.575Z,https://adventskalender.puk-bonn.de/#/day/2020-12-04,3ca18bd4-3c9f-4eb2-8978-7686db3fdb28,https://www.google.com/,it,360,524,"Mozilla/5.0 (Linux; Android 7.0; PRA-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36"
2020-12-06T13:57:05.564Z,https://adventskalender.puk-bonn.de/#/,3ca18bd4-3c9f-4eb2-8978-7686db3fdb28,https://www.google.com/,it,360,580,"Mozilla/5.0 (Linux; Android 7.0; PRA-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36"
2020-12-06T13:57:26.611Z,https://adventskalender.puk-bonn.de/#/day/2020-12-06,3ca18bd4-3c9f-4eb2-8978-7686db3fdb28,https://www.google.com/,it,360,524,"Mozilla/5.0 (Linux; Android 7.0; PRA-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36"
2020-12-06T13:57:48.848Z,https://adventskalender.puk-bonn.de/#/,3ca18bd4-3c9f-4eb2-8978-7686db3fdb28,https://www.google.com/,it,360,580,"Mozilla/5.0 (Linux; Android 7.0; PRA-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36"
2020-12-06T13:58:11.002Z,https://adventskalender.puk-bonn.de/#/day/2020-12-13,3ca18bd4-3c9f-4eb2-8978-7686db3fdb28,https://www.google.com/,it,360,580,"Mozilla/5.0 (Linux; Android 7.0; PRA-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36"
2020-12-06T13:58:19.027Z,https://adventskalender.puk-bonn.de/#/,3ca18bd4-3c9f-4eb2-8978-7686db3fdb28,https://www.google.com/,it,360,524,"Mozilla/5.0 (Linux; Android 7.0; PRA-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36"
